0	200	2064	
1	336	2131	
2	500	2220	
3	649	2296	
4	788	2370	
5	915	2440	
6	1049	2515	
7	1196	2587	
8	1346	2667	
9	1478	2735	
10	1588	2795	
11	1673	2837	
12	1784	2893	
13	1931	2960	
14	2091	3029	
15	2231	3084	
16	2351	3129	
17	2476	3182	
18	2582	3218	
19	2658	3251	
20	2718	3273	
21	2770	3289	
22	2815	3310	
23	2848	3321	
24	2875	3332	
25	2889	3335	
26	2912	3352	
27	2928	3353	
28	2931	3353	
29	2914	3347	
30	2849	3315	
31	2717	3260	
32	2532	3192	
33	2388	3136	
34	2240	3082	
35	2067	3027	
36	1895	2976	
37	1729	2932	
38	1551	2876	
39	1347	2812	
40	1131	2745	
41	927	2680	
42	735	2620	
43	560	2560	
44	387	2502	
45	186	2427	
46	17	2327	
47	0	2217	
48	0	2107	
49	0	2006	
50	0	1924	
51	0	1846	
52	0	1760	
53	0	1680	
54	0	1608	
55	0	1542	
56	0	1469	
57	0	1395	
58	0	1318	
59	0	1248	
60	0	1190	
61	0	1141	
62	0	1082	
63	0	1020	
64	0	957	
65	0	904	
66	0	851	
67	0	804	
68	0	763	
69	0	736	
70	0	711	
71	0	691	
72	0	672	
73	0	659	
74	0	652	
75	0	641	
76	0	631	
77	0	629	
78	0	628	
79	0	636	
80	0	664	
81	0	724	
82	0	792	
83	0	850	
84	0	897	
85	0	956	
86	0	1006	
87	0	1054	
88	0	1107	
89	0	1171	
90	0	1236	
91	0	1302	
92	0	1362	
93	0	1419	
94	0	1480	
95	0	1560	
96	0	1660	
97	0	1768	
98	0	1876	
99	34	1970	
100	173	2052	
101	337	2134	
102	502	2220	
103	652	2297	
104	792	2372	
105	919	2446	
106	1055	2513	
107	1199	2588	
108	1346	2663	
109	1478	2739	
110	1585	2791	
111	1676	2844	
112	1792	2896	
113	1938	2962	
114	2094	3029	
115	2234	3085	
116	2354	3132	
117	2483	3184	
118	2584	3218	
119	2656	3245	
120	2719	3273	
121	2775	3296	
122	2819	3311	
123	2849	3325	
124	2876	3333	
125	2892	3344	
126	2912	3352	
127	2928	3358	
128	2934	3356	
129	2918	3351	
130	2844	3320	
131	2711	3255	
132	2533	3188	
133	2384	3136	
134	2233	3077	
135	2058	3024	
136	1884	2972	
137	1722	2924	
138	1548	2876	
139	1344	2811	
140	1132	2746	
141	928	2681	
142	732	2619	
143	552	2560	
144	372	2496	
145	172	2416	
146	12	2327	
147	0	2221	
148	0	2108	
149	0	2009	
150	0	1926	
151	0	1843	
152	0	1756	
153	0	1680	
154	0	1608	
155	0	1539	
156	0	1469	
157	0	1390	
158	0	1316	
159	0	1246	
160	0	1188	
161	0	1140	
162	0	1080	
163	0	1021	
164	0	954	
165	0	898	
166	0	851	
167	0	799	
168	0	764	
169	0	736	
170	0	708	
171	0	691	
172	0	676	
173	0	662	
174	0	652	
175	0	643	
176	0	632	
177	0	629	
178	0	630	
179	0	635	
180	0	666	
181	0	727	
182	0	791	
183	0	847	
184	0	897	
185	0	958	
186	0	1008	
187	0	1056	
188	0	1110	
189	0	1172	
190	0	1236	
191	0	1301	
192	0	1364	
193	0	1422	
194	0	1481	
195	0	1566	
196	0	1665	
197	0	1768	
198	0	1877	
199	38	1976	
200	177	2052	
201	342	2134	
202	504	2224	
203	653	2298	
204	793	2372	
205	922	2446	
206	1056	2515	
207	1203	2592	
208	1350	2670	
209	1480	2734	
210	1586	2793	
211	1675	2843	
212	1792	2898	
213	1940	2961	
214	2093	3028	
215	2236	3082	
216	2356	3134	
217	2483	3184	
218	2588	3218	
219	2660	3249	
220	2719	3278	
221	2780	3296	
222	2817	3310	
223	2850	3323	
224	2873	3328	
225	2894	3340	
226	2913	3352	
227	2932	3358	
228	2935	3354	
229	2914	3346	
230	2843	3317	
231	2715	3264	
232	2537	3184	
233	2383	3134	
234	2230	3078	
235	2059	3029	
236	1880	2980	
237	1719	2929	
238	1540	2878	
239	1336	2813	
240	1122	2741	
241	924	2678	
242	732	2622	
243	553	2560	
244	374	2496	
245	174	2418	
246	11	2320	
247	0	2214	
248	0	2100	
249	0	2004	
250	0	1924	
251	0	1841	
252	0	1758	
253	0	1678	
254	0	1605	
255	0	1536	
256	0	1468	
257	0	1388	
258	0	1314	
259	0	1245	
260	0	1189	
261	0	1138	
262	0	1082	
263	0	1017	
264	0	954	
265	0	898	
266	0	848	
267	0	798	
268	0	763	
269	0	734	
270	0	709	
271	0	689	
272	0	675	
273	0	659	
274	0	652	
275	0	643	
276	0	632	
277	0	631	
278	0	629	
279	0	637	
280	0	667	
281	0	727	
282	0	794	
283	0	851	
284	0	904	
285	0	959	
286	0	1008	
287	0	1056	
288	0	1106	
289	0	1172	
290	0	1240	
291	0	1301	
292	0	1365	
293	0	1424	
294	0	1484	
295	0	1564	
296	0	1660	
297	0	1772	
298	0	1881	
299	42	1977	
300	188	2056	
301	351	2141	
302	512	2228	
303	659	2304	
304	795	2375	
305	923	2444	
306	1062	2516	
307	1207	2596	
308	1358	2672	
309	1486	2740	
310	1591	2791	
311	1676	2844	
312	1794	2898	
313	1939	2960	
314	2097	3024	
315	2238	3083	
316	2360	3132	
317	2492	3185	
318	2588	3220	
319	2660	3250	
320	2720	3276	
321	2776	3295	
322	2822	3306	
323	2852	3326	
324	2872	3328	
325	2893	3341	
326	2915	3356	
327	2930	3360	
328	2932	3358	
329	2908	3353	
330	2844	3315	
331	2707	3260	
332	2528	3186	
333	2376	3129	
334	2226	3077	
335	2052	3025	
336	1884	2974	
337	1715	2924	
338	1539	2869	
339	1331	2804	
340	1116	2740	
341	918	2675	
342	726	2616	
343	549	2556	
344	370	2498	
345	168	2416	
346	9	2316	
347	0	2211	
348	0	2099	
349	0	2004	
350	0	1922	
351	0	1841	
352	0	1753	
353	0	1675	
354	0	1605	
355	0	1536	
356	0	1460	
357	0	1387	
358	0	1310	
359	0	1245	
360	0	1184	
361	0	1136	
362	0	1079	
363	0	1017	
364	0	952	
365	0	897	
366	0	850	
367	0	795	
368	0	762	
369	0	734	
370	0	705	
371	0	685	
372	0	675	
373	0	658	
374	0	649	
375	0	642	
376	0	635	
377	0	629	
378	0	628	
379	0	639	
380	0	667	
381	0	728	
382	0	799	
383	0	856	
384	0	905	
385	0	960	
386	0	1009	
387	0	1059	
388	0	1110	
389	0	1174	
390	0	1240	
391	0	1300	
392	0	1368	
393	0	1422	
394	0	1483	
395	0	1567	
396	0	1665	
397	0	1772	
398	0	1884	
399	44	1983	
400	189	2060	
401	351	2138	
402	513	2225	
403	662	2300	
404	798	2376	
405	930	2447	
406	1067	2526	
407	1211	2596	
408	1361	2677	
409	1487	2740	
410	1594	2798	
411	1681	2848	
412	1806	2900	
413	1952	2968	
414	2102	3033	
415	2240	3087	
416	2364	3141	
417	2494	3187	
418	2589	3228	
419	2662	3252	
420	2727	3274	
421	2783	3294	
422	2820	3312	
423	2854	3324	
424	2873	3332	
425	2895	3338	
426	2914	3346	
427	2929	3356	
428	2931	3354	
429	2911	3342	
430	2838	3312	
431	2697	3252	
432	2527	3185	
433	2369	3132	
434	2224	3080	
435	2048	3026	
436	1878	2970	
437	1712	2922	
438	1532	2872	
439	1321	2804	
440	1111	2737	
441	912	2676	
442	720	2616	
443	542	2554	
444	363	2491	
445	162	2407	
446	8	2314	
447	0	2208	
448	0	2098	
449	0	2002	
450	0	1917	
451	0	1840	
452	0	1752	
453	0	1673	
454	0	1606	
455	0	1534	
456	0	1457	
457	0	1386	
458	0	1311	
459	0	1240	
460	0	1185	
461	0	1136	
462	0	1077	
463	0	1015	
464	0	948	
465	0	894	
466	0	848	
467	0	795	
468	0	763	
469	0	731	
470	0	707	
471	0	687	
472	0	672	
473	0	661	
474	0	648	
475	0	640	
476	0	636	
477	0	626	
478	0	629	
479	0	642	
480	0	668	
481	0	734	
482	0	796	
483	0	857	
484	0	905	
485	0	960	
486	0	1016	
487	0	1061	
488	0	1114	
489	0	1176	
490	0	1244	
491	0	1303	
492	0	1369	
493	0	1424	
494	0	1489	
495	0	1576	
496	0	1672	
497	0	1777	
498	0	1888	
499	46	1980	
500	190	2060	
501	353	2142	
502	520	2228	
503	667	2304	
504	803	2380	
505	932	2455	
506	1072	2526	
507	1213	2600	
508	1362	2677	
509	1487	2740	
510	1594	2792	
511	1687	2848	
512	1809	2904	
513	1952	2966	
514	2101	3034	
515	2242	3088	
516	2369	3137	
517	2497	3185	
518	2592	3222	
519	2664	3251	
520	2729	3273	
521	2780	3298	
522	2823	3310	
523	2854	3320	
524	2872	3335	
525	2893	3341	
526	2920	3353	
527	2931	3352	
528	2931	3356	
529	2910	3344	
530	2834	3312	
531	2694	3253	
532	2520	3183	
533	2368	3128	
534	2219	3076	
535	2046	3019	
536	1873	2972	
537	1705	2923	
538	1522	2868	
539	1311	2804	
540	1102	2734	
541	904	2674	
542	717	2616	
543	541	2552	
544	360	2492	
545	157	2408	
546	6	2309	
547	0	2200	
548	0	2096	
549	0	1998	
550	0	1916	
551	0	1836	
552	0	1750	
553	0	1674	
554	0	1598	
555	0	1530	
556	0	1453	
557	0	1382	
558	0	1305	
559	0	1242	
560	0	1186	
561	0	1137	
562	0	1080	
563	0	1011	
564	0	950	
565	0	893	
566	0	846	
567	0	796	
568	0	758	
569	0	729	
570	0	708	
571	0	688	
572	0	670	
573	0	658	
574	0	651	
575	0	644	
576	0	632	
577	0	629	
578	0	629	
579	0	636	
580	0	670	
581	0	735	
582	0	800	
583	0	857	
584	0	909	
585	0	964	
586	0	1011	
587	0	1060	
588	0	1116	
589	0	1177	
590	0	1243	
591	0	1306	
592	0	1368	
593	0	1427	
594	0	1494	
595	0	1577	
596	0	1674	
597	0	1781	
598	0	1893	
599	49	1984	
600	195	2062	
601	359	2146	
602	526	2228	
603	675	2312	
604	808	2380	
605	937	2454	
606	1074	2528	
607	1219	2600	
608	1367	2680	
609	1491	2740	
610	1599	2798	
611	1692	2852	
612	1812	2908	
613	1957	2969	
614	2107	3035	
615	2246	3087	
616	2374	3134	
617	2500	3186	
618	2594	3224	
619	2666	3252	
620	2724	3273	
621	2780	3296	
622	2822	3312	
623	2850	3324	
624	2876	3336	
625	2895	3338	
626	2917	3352	
627	2930	3352	
628	2934	3356	
629	2907	3345	
630	2751	3276	
631	2667	3237	
632	2515	3185	
633	2359	3124	
634	2213	3074	
635	2040	3016	
636	1866	2968	
637	1700	2919	
638	1516	2866	
639	1308	2796	
640	1095	2734	
641	901	2672	
642	711	2607	
643	532	2552	
644	351	2486	
645	150	2408	
646	5	2312	
647	0	2203	
648	0	2091	
649	0	1996	
650	0	1915	
651	0	1833	
652	0	1746	
653	0	1668	
654	0	1596	
655	0	1529	
656	0	1456	
657	0	1378	
658	0	1303	
659	0	1238	
660	0	1180	
661	0	1131	
662	0	1072	
663	0	1009	
664	0	950	
665	0	892	
666	0	844	
667	0	792	
668	0	761	
669	0	731	
670	0	707	
671	0	689	
672	0	672	
673	0	659	
674	0	652	
675	0	641	
676	0	633	
677	0	630	
678	0	631	
679	0	640	
680	0	668	
681	0	738	
682	0	801	
683	0	856	
684	0	908	
685	0	967	
686	0	1018	
687	0	1066	
688	0	1120	
689	0	1182	
690	0	1248	
691	0	1308	
692	0	1368	
693	0	1430	
694	0	1490	
695	0	1576	
696	0	1678	
697	0	1784	
698	0	1891	
699	57	1988	
700	204	2067	
701	368	2148	
702	531	2232	
703	674	2309	
704	809	2381	
705	938	2450	
706	1076	2525	
707	1227	2606	
708	1370	2677	
709	1496	2740	
710	1600	2800	
711	1694	2849	
712	1815	2909	
713	1961	2968	
714	2118	3038	
715	2254	3092	
716	2376	3140	
717	2504	3192	
718	2592	3224	
719	2667	3255	
720	2728	3281	
721	2779	3296	
722	2825	3312	
723	2850	3328	
724	2872	3335	
725	2899	3340	
726	2918	3353	
727	2928	3352	
728	2929	3353	
729	2904	3344	
730	2831	3312	
731	2684	3244	
732	2508	3176	
733	2355	3122	
734	2210	3072	
735	2035	3016	
736	1869	2968	
737	1696	2922	
738	1512	2864	
739	1301	2796	
740	1088	2730	
741	897	2672	
742	707	2608	
743	528	2553	
744	348	2488	
745	147	2408	
746	4	2308	
747	0	2194	
748	0	2084	
749	0	1992	
750	0	1913	
751	0	1832	
752	0	1743	
753	0	1667	
754	0	1596	
755	0	1529	
756	0	1451	
